outer_seed,variant,variant_config/use_mask,variant_config/do_posthoc_pruning,variant_config/apply_masks_for_structure,variant_config/leaf_budget_on,metric/monitor_metric,metric/stage1_es_metric,metric/stage1_select_metric,metric/stage2_es_metric,metric/final_batch_size,hp/B_depth_leaf_budget_triple,hp/tau_cdf,hp/lr_feature,hp/lr_thresh,hp/lr_leaf,hp/lr_mask,hp/loss_type,hp/B,hp/D,hp/leaf_budget_K,hp/nominal_leaves,hp/leaf_budget_ratio,hp/hpo_batch_size,hp/final_batch_size,timing/final_fit_time_sec_full_train_from_cfg,timing/epochs_ran,raw/train/loss,raw/train/accuracy,raw/train/balanced_acc,raw/train/mcc,raw/train/aucroc,raw/train/auprc,raw/train/f1_macro,raw/train/ppv,raw/train/npv,raw/train/tn,raw/train/fp,raw/train/fn,raw/train/tp,raw/train/secs,raw/val/loss,raw/val/accuracy,raw/val/balanced_acc,raw/val/mcc,raw/val/aucroc,raw/val/auprc,raw/val/f1_macro,raw/val/ppv,raw/val/npv,raw/val/tn,raw/val/fp,raw/val/fn,raw/val/tp,raw/val/secs,raw/test/loss,raw/test/accuracy,raw/test/balanced_acc,raw/test/mcc,raw/test/aucroc,raw/test/auprc,raw/test/f1_macro,raw/test/ppv,raw/test/npv,raw/test/tn,raw/test/fp,raw/test/fn,raw/test/tp,raw/test/secs,raw/gap_train_test/fn,raw/gap_train_val/fn,raw/gap_val_test/fn,raw/gap_train_test/tn,raw/gap_train_val/tn,raw/gap_val_test/tn,raw/gap_train_test/fp,raw/gap_train_val/fp,raw/gap_val_test/fp,raw/gap_train_test/tp,raw/gap_train_val/tp,raw/gap_val_test/tp,raw/cx/routable_leaves,raw/cx/routable_branches_effective,raw/cx/decision_nodes,raw/cx/passthrough_nodes,raw/cx/arity_2_nodes,raw/cx/arity_3plus_nodes,raw/cx/trainval_pathlen_mean,raw/cx/trainval_pathlen_median,raw/cx/trainval_pathlen_p90,raw/cx/trainval_n,raw/cx/test_pathlen_mean,raw/cx/test_pathlen_median,raw/cx/test_pathlen_p90,raw/cx/test_n,pp/train/loss,pp/train/accuracy,pp/train/balanced_acc,pp/train/mcc,pp/train/aucroc,pp/train/auprc,pp/train/f1_macro,pp/train/ppv,pp/train/npv,pp/train/tn,pp/train/fp,pp/train/fn,pp/train/tp,pp/train/secs,pp/val/loss,pp/val/accuracy,pp/val/balanced_acc,pp/val/mcc,pp/val/aucroc,pp/val/auprc,pp/val/f1_macro,pp/val/ppv,pp/val/npv,pp/val/tn,pp/val/fp,pp/val/fn,pp/val/tp,pp/val/secs,pp/test/loss,pp/test/accuracy,pp/test/balanced_acc,pp/test/mcc,pp/test/aucroc,pp/test/auprc,pp/test/f1_macro,pp/test/ppv,pp/test/npv,pp/test/tn,pp/test/fp,pp/test/fn,pp/test/tp,pp/test/secs,pp/gap_train_test/fn,pp/gap_train_val/fn,pp/gap_val_test/fn,pp/gap_train_test/tn,pp/gap_train_val/tn,pp/gap_val_test/tn,pp/gap_train_test/fp,pp/gap_train_val/fp,pp/gap_val_test/fp,pp/gap_train_test/tp,pp/gap_train_val/tp,pp/gap_val_test/tp,pp/cx/routable_leaves,pp/cx/routable_branches_effective,pp/cx/decision_nodes,pp/cx/passthrough_nodes,pp/cx/arity_2_nodes,pp/cx/arity_3plus_nodes,pp/cx/train_reached_internal_nodes_full_depth,pp/cx/train_allocated_leaves_full_depth,pp/cx/train_active_branches_full_depth,pp/cx/trainhit_decision_nodes_full_depth,pp/cx/trainhit_passthrough_nodes_full_depth,pp/cx/trainhit_branches_effective_full_depth,pp/cx/pp_trainval_redirected_allocated_leaves_full_depth,pp/cx/pp_test_redirected_allocated_leaves_full_depth,pp/cx/trainval_pathlen_mean,pp/cx/trainval_pathlen_median,pp/cx/trainval_pathlen_p90,pp/cx/trainval_n,pp/cx/test_pathlen_mean,pp/cx/test_pathlen_median,pp/cx/test_pathlen_p90,pp/cx/test_n,dataset_folder,dataset_dir,dataset_id,dataset_name,n_samples,n_features,n_num_features,n_cat_features,final/test/balanced_acc,final/test/aucroc,final/test/acc,final/test/f1_macro,final/cx/test_pathlen_decisions_mean,final/cx/routable_leaves,final/cx/decision_nodes,final/cx/routable_branches_effective
4,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K32,0.126863669645997,0.052433329844483,0.0075677361942648,0.0094298499620679,0.010417561908628,balanced_bce,4,4,32,256,0.125,256,512,48.721819575876,,0.4263,0.8274,0.8111,0.6217,0.8806,0.8163,0.8109,0.7538,0.8675,6835,1057,1044,3236,0.112,0.44,0.8203,0.8037,0.6064,0.8713,0.805,0.8032,0.7428,0.8627,1697,277,270,800,0.0309,0.4333,0.821,0.8043,0.6079,0.8768,0.8155,0.804,0.7442,0.863,2122,344,337,1001,0.036,707.0,774.0,-67.0,4713.0,5138.0,-425.0,713.0,780.0,-67.0,2235.0,2436.0,-201.0,143,199,57,13,10,47,3.893927444794953,4.0,4.0,15216,3.8914300736067298,4.0,4.0,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1120_MagicTelescope,OpenML_1120_MagicTelescope,1120,MagicTelescope,19020,10,10,0,,,,,,,,
4,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K32,0.126863669645997,0.052433329844483,0.0075677361942648,0.0094298499620679,0.010417561908628,balanced_bce,4,4,32,256,0.125,256,512,48.71616623178125,,0.4263,0.8274,0.8111,0.6217,0.8806,0.8163,0.8109,0.7538,0.8675,6835,1057,1044,3236,0.1174,0.44,0.8203,0.8037,0.6064,0.8713,0.805,0.8032,0.7428,0.8627,1697,277,270,800,0.0303,0.4333,0.821,0.8043,0.6079,0.8768,0.8155,0.804,0.7442,0.863,2122,344,337,1001,0.0359,707.0,774.0,-67.0,4713.0,5138.0,-425.0,713.0,780.0,-67.0,2235.0,2436.0,-201.0,143,199,57,13,10,47,3.893927444794953,4.0,4.0,15216,3.8914300736067298,4.0,4.0,3804,0.4263,0.8274,0.8111,0.6217,0.8806,0.8163,0.8109,0.7538,0.8675,6835.0,1057.0,1044.0,3236.0,0.1624,0.44,0.8203,0.8037,0.6064,0.8713,0.805,0.8032,0.7428,0.8627,1697.0,277.0,270.0,800.0,0.0406,0.4334,0.8207,0.8041,0.6074,0.8767,0.8155,0.8037,0.7437,0.8629,2121.0,345.0,337.0,1001.0,0.0508,707.0,774.0,-67.0,4714.0,5138.0,-424.0,712.0,780.0,-68.0,2235.0,2436.0,-201.0,95.0,142.0,48.0,17.0,18.0,30.0,65.0,95.0,159.0,48.0,17.0,142.0,95.0,82.0,3.891627311706543,4.0,4.0,15216.0,3.888801336288452,4.0,4.0,3804.0,OpenML_1120_MagicTelescope,OpenML_1120_MagicTelescope,1120,MagicTelescope,19020,10,10,0,0.8041,0.8767,,0.8037,,95.0,48.0,142.0
4,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,512,B4_D4_K32,0.126863669645997,0.052433329844483,0.0075677361942648,0.0094298499620679,0.010417561908628,balanced_bce,4,4,32,256,0.125,256,512,47.40426164865494,,0.4437,0.8184,0.8061,0.6062,0.8756,0.8082,0.8028,0.7311,0.8691,6688,1204,1007,3273,0.1092,0.4533,0.8078,0.7951,0.5838,0.8722,0.8013,0.7916,0.7156,0.8619,1654,320,265,805,0.0288,0.4548,0.8063,0.7945,0.5816,0.871,0.7991,0.7904,0.7118,0.8625,2057,409,328,1010,0.0363,679.0,742.0,-63.0,4631.0,5034.0,-403.0,795.0,884.0,-89.0,2263.0,2468.0,-205.0,105,145,41,10,7,34,3.684476866456362,4.0,4.0,15216,3.690851735015773,4.0,4.0,3804,0.4437,0.8184,0.8061,0.6062,0.8756,0.8082,0.8028,0.7311,0.8691,6688.0,1204.0,1007.0,3273.0,0.164,0.4533,0.8078,0.7951,0.5838,0.8722,0.8013,0.7916,0.7156,0.8619,1654.0,320.0,265.0,805.0,0.0401,0.4548,0.8063,0.7945,0.5816,0.871,0.7991,0.7904,0.7118,0.8625,2057.0,409.0,328.0,1010.0,0.0516,679.0,742.0,-63.0,4631.0,5034.0,-403.0,795.0,884.0,-89.0,2263.0,2468.0,-205.0,85.0,122.0,38.0,12.0,9.0,29.0,50.0,85.0,134.0,38.0,12.0,122.0,85.0,78.0,3.672318696975708,4.0,4.0,15216.0,3.679810762405396,4.0,4.0,3804.0,OpenML_1120_MagicTelescope,OpenML_1120_MagicTelescope,1120,MagicTelescope,19020,10,10,0,0.7945,0.871,,0.7904,,85.0,38.0,122.0
0,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D4_K24,0.2019845290685487,0.0079876977692242,0.022676401802924,0.011003083346269,0.0010122322701243,balanced_bce,3,4,24,81,0.2962962962962963,1024,1024,473.88328993692994,,0.6505,0.6337,0.6137,0.174,0.6415,0.2352,0.5469,0.2485,0.8846,136957,75774,17875,25062,2.6333,0.6509,0.6335,0.6132,0.1732,0.6419,0.2339,0.5466,0.2482,0.8843,34234,18949,4479,6255,0.7788,0.6507,0.633,0.6131,0.173,0.6409,0.2341,0.5463,0.248,0.8843,42747,23732,5592,7826,0.8849,12283.0,13396.0,-1113.0,94210.0,102723.0,-8513.0,52042.0,56825.0,-4783.0,17236.0,18807.0,-1571.0,32,50,19,5,7,12,3.3635245709279222,3.0,4.0,319585,3.362091192410228,3.0,4.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
0,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D4_K24,0.2019845290685487,0.0079876977692242,0.022676401802924,0.011003083346269,0.0010122322701243,balanced_bce,3,4,24,81,0.2962962962962963,1024,1024,407.043145082891,,0.6558,0.6327,0.6192,0.1819,0.655,0.2549,0.5486,0.2511,0.8877,136027,76704,17215,25722,2.8729,0.6568,0.6305,0.6188,0.181,0.6551,0.255,0.5473,0.2502,0.8877,33847,19336,4282,6452,0.6875,0.6561,0.632,0.6194,0.1821,0.6563,0.2558,0.5484,0.251,0.8879,42437,24042,5360,8058,0.9578,11855.0,12933.0,-1078.0,93590.0,102180.0,-8590.0,52662.0,57368.0,-4706.0,17664.0,19270.0,-1606.0,37,57,21,7,6,15,3.3579047827651487,3.0,4.0,319585,3.3579733907405784,3.0,4.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
0,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D4_K24,0.2019845290685487,0.0079876977692242,0.022676401802924,0.011003083346269,0.0010122322701243,balanced_bce,3,4,24,81,0.2962962962962963,1024,1024,411.0722172670066,,0.6558,0.6327,0.6192,0.1819,0.655,0.2549,0.5486,0.2511,0.8877,136027,76704,17215,25722,2.9145,0.6568,0.6305,0.6188,0.181,0.6551,0.255,0.5473,0.2502,0.8877,33847,19336,4282,6452,0.6527,0.6561,0.632,0.6194,0.1821,0.6563,0.2558,0.5484,0.251,0.8879,42437,24042,5360,8058,0.838,11855.0,12933.0,-1078.0,93590.0,102180.0,-8590.0,52662.0,57368.0,-4706.0,17664.0,19270.0,-1606.0,37,57,21,7,6,15,3.3579047827651487,3.0,4.0,319585,3.3579733907405784,3.0,4.0,79897,0.6558,0.6327,0.6192,0.1819,0.655,0.2549,0.5486,0.2511,0.8877,136027.0,76704.0,17215.0,25722.0,4.2158,0.6568,0.6305,0.6188,0.181,0.6551,0.255,0.5473,0.2502,0.8877,33847.0,19336.0,4282.0,6452.0,1.0579,0.6561,0.632,0.6194,0.1821,0.6563,0.2558,0.5484,0.251,0.8879,42437.0,24042.0,5360.0,8058.0,1.2429,11855.0,12933.0,-1078.0,93590.0,102180.0,-8590.0,52662.0,57368.0,-4706.0,17664.0,19270.0,-1606.0,20.0,32.0,13.0,9.0,7.0,6.0,22.0,20.0,41.0,13.0,9.0,32.0,20.0,20.0,3.3227059841156006,3.0,4.0,319585.0,3.323554039001465,3.0,4.0,79897.0,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,0.6194,0.6563,,0.5484,,20.0,13.0,32.0
0,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D4_K24,0.2019845290685487,0.0079876977692242,0.022676401802924,0.011003083346269,0.0010122322701243,balanced_bce,3,4,24,81,0.2962962962962963,1024,1024,468.18392304703593,,0.6505,0.6337,0.6137,0.174,0.6415,0.2352,0.5469,0.2485,0.8846,136957,75774,17875,25062,2.5967,0.6509,0.6335,0.6132,0.1732,0.6419,0.2339,0.5466,0.2482,0.8843,34234,18949,4479,6255,0.6701,0.6507,0.633,0.6131,0.173,0.6409,0.2341,0.5463,0.248,0.8843,42747,23732,5592,7826,0.9186,12283.0,13396.0,-1113.0,94210.0,102723.0,-8513.0,52042.0,56825.0,-4783.0,17236.0,18807.0,-1571.0,32,50,19,5,7,12,3.3635245709279222,3.0,4.0,319585,3.362091192410228,3.0,4.0,79897,0.6505,0.6337,0.6137,0.174,0.6415,0.2352,0.5469,0.2485,0.8846,136957.0,75774.0,17875.0,25062.0,4.1528,0.6509,0.6335,0.6132,0.1732,0.6419,0.2339,0.5466,0.2482,0.8843,34234.0,18949.0,4479.0,6255.0,0.9691,0.6507,0.633,0.6131,0.173,0.6409,0.2341,0.5463,0.248,0.8843,42747.0,23732.0,5592.0,7826.0,1.3097,12283.0,13396.0,-1113.0,94210.0,102723.0,-8513.0,52042.0,56825.0,-4783.0,17236.0,18807.0,-1571.0,23.0,37.0,15.0,5.0,8.0,7.0,20.0,23.0,42.0,15.0,5.0,37.0,23.0,23.0,3.3506016731262207,3.0,4.0,319585.0,3.348010540008545,3.0,4.0,79897.0,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,0.6131,0.6409,,0.5463,,23.0,15.0,37.0
1,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B4_D4_K16,0.2004753482406111,0.0053783494725836,0.0051291772275645,0.0040296898416908,0.0193802753790378,balanced_bce,4,4,16,256,0.0625,1024,1024,584.1954662576318,,0.6477,0.5725,0.6229,0.1838,0.6641,0.2725,0.5174,0.2374,0.9,116365,96366,12932,30005,2.7327,0.6488,0.5698,0.6198,0.1791,0.6606,0.2684,0.5149,0.2355,0.8985,28960,24223,3273,7461,0.6361,0.6469,0.5741,0.6255,0.1877,0.6661,0.2712,0.5192,0.2389,0.9014,36435,30044,3986,9432,0.8401,8946.0,9659.0,-713.0,79930.0,87405.0,-7475.0,66322.0,72143.0,-5821.0,20573.0,22544.0,-1971.0,117,159,43,7,4,39,3.869305505577546,4.0,4.0,319585,3.871209181821596,4.0,4.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
1,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B4_D4_K16,0.2004753482406111,0.0053783494725836,0.0051291772275645,0.0040296898416908,0.0193802753790378,balanced_bce,4,4,16,256,0.0625,1024,1024,723.83043275401,,0.6448,0.64,0.6242,0.19,0.6627,0.2688,0.5544,0.2561,0.8893,137868,74863,17165,25772,2.8262,0.6447,0.6391,0.624,0.1896,0.6628,0.267,0.5538,0.2557,0.8893,34398,18785,4281,6453,0.6675,0.6436,0.6418,0.6283,0.1962,0.6696,0.2731,0.557,0.2588,0.8913,43122,23357,5261,8157,0.8477,11904.0,12884.0,-980.0,94746.0,103470.0,-8724.0,51506.0,56078.0,-4572.0,17615.0,19319.0,-1704.0,70,97,28,4,5,23,3.340360154575465,3.0,4.0,319585,3.3414646357184874,3.0,4.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
1,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B4_D4_K16,0.2004753482406111,0.0053783494725836,0.0051291772275645,0.0040296898416908,0.0193802753790378,balanced_bce,4,4,16,256,0.0625,1024,1024,721.2546231970191,,0.6448,0.64,0.6242,0.19,0.6627,0.2688,0.5544,0.2561,0.8893,137868,74863,17165,25772,2.8578,0.6447,0.6391,0.624,0.1896,0.6628,0.267,0.5538,0.2557,0.8893,34398,18785,4281,6453,0.6469,0.6436,0.6418,0.6283,0.1962,0.6696,0.2731,0.557,0.2588,0.8913,43122,23357,5261,8157,0.8056,11904.0,12884.0,-980.0,94746.0,103470.0,-8724.0,51506.0,56078.0,-4572.0,17615.0,19319.0,-1704.0,70,97,28,4,5,23,3.340360154575465,3.0,4.0,319585,3.3414646357184874,3.0,4.0,79897,0.6448,0.64,0.6242,0.19,0.6627,0.2688,0.5544,0.2561,0.8893,137868.0,74863.0,17165.0,25772.0,4.2505,0.6447,0.6391,0.624,0.1896,0.6628,0.267,0.5538,0.2557,0.8893,34398.0,18785.0,4281.0,6453.0,1.004,0.6436,0.6418,0.6283,0.1962,0.6696,0.2731,0.557,0.2588,0.8913,43122.0,23357.0,5261.0,8157.0,1.3671,11904.0,12884.0,-980.0,94746.0,103470.0,-8724.0,51506.0,56078.0,-4572.0,17615.0,19319.0,-1704.0,49.0,70.0,22.0,5.0,4.0,18.0,27.0,49.0,75.0,22.0,5.0,70.0,49.0,48.0,3.314276218414306,3.0,4.0,319585.0,3.316670179367065,3.0,4.0,79897.0,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,0.6283,0.6696,,0.557,,49.0,22.0,70.0
1,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B4_D4_K16,0.2004753482406111,0.0053783494725836,0.0051291772275645,0.0040296898416908,0.0193802753790378,balanced_bce,4,4,16,256,0.0625,1024,1024,583.7267482951283,,0.6477,0.5725,0.6229,0.1838,0.6641,0.2725,0.5174,0.2374,0.9,116365,96366,12932,30005,2.7543,0.6488,0.5698,0.6198,0.1791,0.6606,0.2684,0.5149,0.2355,0.8985,28960,24223,3273,7461,0.613,0.6469,0.5741,0.6255,0.1877,0.6661,0.2712,0.5192,0.2389,0.9014,36435,30044,3986,9432,0.7857,8946.0,9659.0,-713.0,79930.0,87405.0,-7475.0,66322.0,72143.0,-5821.0,20573.0,22544.0,-1971.0,117,159,43,7,4,39,3.869305505577546,4.0,4.0,319585,3.871209181821596,4.0,4.0,79897,0.6477,0.5725,0.6229,0.1838,0.6641,0.2725,0.5174,0.2374,0.9,116365.0,96366.0,12932.0,30005.0,3.8291,0.6488,0.5698,0.6198,0.1791,0.6606,0.2684,0.5149,0.2355,0.8985,28960.0,24223.0,3273.0,7461.0,1.1928,0.6469,0.5741,0.6255,0.1877,0.6661,0.2712,0.5192,0.2389,0.9014,36435.0,30044.0,3986.0,9432.0,1.2125,8946.0,9659.0,-713.0,79930.0,87405.0,-7475.0,66322.0,72143.0,-5821.0,20573.0,22544.0,-1971.0,82.0,117.0,36.0,9.0,7.0,29.0,45.0,82.0,126.0,36.0,9.0,117.0,82.0,81.0,3.806511640548706,4.0,4.0,319585.0,3.807739973068237,4.0,4.0,79897.0,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,0.6255,0.6661,,0.5192,,82.0,36.0,117.0
2,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D3_K12,0.8657929374989961,0.0102761957888891,0.0065468634643469,0.0586540216580972,0.0581086790257301,balanced_bce,3,3,12,27,0.4444444444444444,1024,1024,543.8027148246765,,0.6697,0.5878,0.6158,0.1736,0.6402,0.236,0.5237,0.2375,0.8926,122030,90701,14684,28253,2.7819,0.6685,0.5906,0.6155,0.1732,0.6405,0.2357,0.5251,0.238,0.8919,30740,22443,3725,7009,0.6314,0.6704,0.586,0.6113,0.1668,0.6357,0.233,0.5212,0.2349,0.8901,38107,28372,4705,8713,0.7778,9979.0,10959.0,-980.0,83923.0,91290.0,-7367.0,62329.0,68258.0,-5929.0,19540.0,21244.0,-1704.0,8,12,5,1,3,2,2.3966769404070902,2.0,3.0,319585,2.3985005694832098,2.0,3.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
2,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D3_K12,0.8657929374989961,0.0102761957888891,0.0065468634643469,0.0586540216580972,0.0581086790257301,balanced_bce,3,3,12,27,0.4444444444444444,1024,1024,392.08649425953627,,0.619,0.6045,0.6132,0.1706,0.6388,0.2349,0.5318,0.2402,0.8883,127670,85061,16046,26891,2.9301,0.6186,0.6066,0.6126,0.1698,0.639,0.2348,0.5326,0.2404,0.8877,32097,21086,4061,6673,0.6507,0.6207,0.6014,0.6093,0.1647,0.6338,0.2322,0.5287,0.2375,0.8865,39717,26762,5083,8335,0.8044,10963.0,11985.0,-1022.0,87953.0,95573.0,-7620.0,58299.0,63975.0,-5676.0,18556.0,20218.0,-1662.0,14,21,8,1,3,5,3.0,3.0,3.0,319585,3.0,3.0,3.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
2,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D3_K12,0.8657929374989961,0.0102761957888891,0.0065468634643469,0.0586540216580972,0.0581086790257301,balanced_bce,3,3,12,27,0.4444444444444444,1024,1024,394.670994989574,,0.619,0.6045,0.6132,0.1706,0.6388,0.2349,0.5318,0.2402,0.8883,127670,85061,16046,26891,2.8279,0.6186,0.6066,0.6126,0.1698,0.639,0.2348,0.5326,0.2404,0.8877,32097,21086,4061,6673,0.6366,0.6207,0.6014,0.6093,0.1647,0.6338,0.2322,0.5287,0.2375,0.8865,39717,26762,5083,8335,0.8161,10963.0,11985.0,-1022.0,87953.0,95573.0,-7620.0,58299.0,63975.0,-5676.0,18556.0,20218.0,-1662.0,14,21,8,1,3,5,3.0,3.0,3.0,319585,3.0,3.0,3.0,79897,0.619,0.6045,0.6132,0.1706,0.6388,0.2349,0.5318,0.2402,0.8883,127670.0,85061.0,16046.0,26891.0,3.8032,0.6186,0.6066,0.6126,0.1698,0.639,0.2348,0.5326,0.2404,0.8877,32097.0,21086.0,4061.0,6673.0,0.912,0.6207,0.6014,0.6093,0.1647,0.6338,0.2322,0.5287,0.2375,0.8865,39717.0,26762.0,5083.0,8335.0,1.1393,10963.0,11985.0,-1022.0,87953.0,95573.0,-7620.0,58299.0,63975.0,-5676.0,18556.0,20218.0,-1662.0,11.0,17.0,7.0,0.0,4.0,3.0,7.0,11.0,17.0,7.0,0.0,17.0,11.0,11.0,3.0,3.0,3.0,319585.0,3.0,3.0,3.0,79897.0,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,0.6093,0.6338,,0.5287,,11.0,7.0,17.0
2,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B3_D3_K12,0.8657929374989961,0.0102761957888891,0.0065468634643469,0.0586540216580972,0.0581086790257301,balanced_bce,3,3,12,27,0.4444444444444444,1024,1024,543.6566947437823,,0.6697,0.5878,0.6158,0.1736,0.6402,0.236,0.5237,0.2375,0.8926,122030,90701,14684,28253,2.6542,0.6685,0.5906,0.6155,0.1732,0.6405,0.2357,0.5251,0.238,0.8919,30740,22443,3725,7009,0.6459,0.6704,0.586,0.6113,0.1668,0.6357,0.233,0.5212,0.2349,0.8901,38107,28372,4705,8713,0.9518,9979.0,10959.0,-980.0,83923.0,91290.0,-7367.0,62329.0,68258.0,-5929.0,19540.0,21244.0,-1704.0,8,12,5,1,3,2,2.3966769404070902,2.0,3.0,319585,2.3985005694832098,2.0,3.0,79897,0.6697,0.5878,0.6158,0.1736,0.6402,0.236,0.5237,0.2375,0.8926,122030.0,90701.0,14684.0,28253.0,3.5803,0.6685,0.5906,0.6155,0.1732,0.6405,0.2357,0.5251,0.238,0.8919,30740.0,22443.0,3725.0,7009.0,1.1642,0.6704,0.586,0.6113,0.1668,0.6357,0.233,0.5212,0.2349,0.8901,38107.0,28372.0,4705.0,8713.0,1.1108,9979.0,10959.0,-980.0,83923.0,91290.0,-7367.0,62329.0,68258.0,-5929.0,19540.0,21244.0,-1704.0,8.0,12.0,5.0,1.0,3.0,2.0,6.0,8.0,13.0,5.0,1.0,12.0,8.0,8.0,2.396677017211914,2.0,3.0,319585.0,2.398500680923462,2.0,3.0,79897.0,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,0.6113,0.6357,,0.5212,,8.0,5.0,12.0
3,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,1024,B4_D3_K8,0.1896839510393343,0.0061345472273858,0.0244607422222625,0.0252357978341649,0.0051950046585126,balanced_bce,4,3,8,64,0.125,1024,1024,324.0414454266429,,0.6404,0.631,0.6186,0.1807,0.6539,0.2544,0.5475,0.2502,0.8875,135558,77173,17180,25757,2.4866,0.6401,0.6316,0.6228,0.187,0.6559,0.2596,0.5495,0.2526,0.8898,33823,19360,4190,6544,0.7357,0.6409,0.63,0.621,0.1842,0.6553,0.2543,0.548,0.2512,0.889,42188,24291,5268,8150,0.8288,11912.0,12990.0,-1078.0,93370.0,101735.0,-8365.0,52882.0,57813.0,-4931.0,17607.0,19213.0,-1606.0,40,53,14,4,1,13,2.6580972198319697,3.0,3.0,319585,2.658735622113471,3.0,3.0,79897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1219_Click_prediction_small,OpenML_1219_Click_prediction_small,1219,Click_prediction_small,399482,11,11,0,,,,,,,,
